Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,iSell__OSKeyID__c,TASKRAY__trOnboardingEndDate__c,TASKRAY__trOnboardingStartDate__c,TASKRAY__trCustomerOnboardingScore__c,TASKRAY__trDesiredOutcomes__c
0015000000ExygNAAR,0,,Shoretel,Customer,000000000000000AAA,920 Stewart Dr.,Sunnyvale,CA,94085,,,,,,,,,,,,,(408) 331-3300,,,,,,125000000,400,Public,,"ShoreTel, Inc., (NASDAQ: SHOR) is a leading provider of Pure IP unified communications systems. ShoreTel enables companies of any size to seamlessly integrate all communications-voice, data, messaging-with their business processes. Independent of device or location, ShoreTel's distributed software architecture eliminates the traditional costs, complexity and reliability issues typically associated with other solutions. ShoreTel continues to deliver the highest levels of customer satisfaction, ease of use and manageability while driving down the overall total cost of ownership. ShoreTel is headquartered in Sunnyvale, California, and has regional offices in the United Kingdom, Sydney, Australia and Munich, Germany.  ShoreTel Reports Financial Results for Fourth Quarter and Fiscal Year 2009  Last Update: 8/12/2009 4:05:00 PM ShoreTel Reports Financial Results for Fourth Quarter and Fiscal Year 2009 --Company Delivers 5 Percent Annual Revenue Growth and Signs Two Major U.S. Telecommunications Carriers  SUNNYVALE, Calif., Aug 12, 2009 /PRNewswire-FirstCall via COMTEX/ -- ShoreTel(R), Inc. (SHOR), the leading provider of brilliantly simple IP phone systems with fully integrated Unified Communications, today announced financial results for the fourth quarter and fiscal year ended June 30, 2009.  For the fourth quarter of 2009, revenue was $32.4 million, an increase of 4 percent over the third fiscal quarter. GAAP gross margin for the fourth quarter of 2009 was 63.3 percent compared with 63.8 percent in the third quarter. GAAP net loss was $(0.7) million, or $(0.02) per share, in the fourth quarter of 2009 compared to a net loss of $(7.0) million, or $(0.16) per share, in the third quarter, which included an expense for a legal settlement of $4.1 million. GAAP results in the fourth quarter of 2009 included $2.2 million in stock-based compensation expenses, compared to $1.8 million in the third quarter of 2009.  Excluding these stock-based compensation and related tax adjustments, non-GAAP gross margins were 64 percent and non-GAAP net income for the fourth quarter of 2009 was $1.3 million, or $0.03 per diluted share, compared to non-GAAP gross margins of 64 percent and a net loss of $(0.8) million, or $(0.02) per diluted share, in the third quarter of 2009.  For fiscal year 2009, revenue reached a company record at $134.8 million, an increase of 5 percent compared to fiscal year 2008 revenue of $128.7 million. GAAP net loss for the fiscal year was $(11.8) million, or $(0.27) per diluted share, compared to GAAP net income of $2.6 million, or $0.06 per diluted share, in fiscal year 2008. GAAP net loss in fiscal year 2009 included an expense for a legal settlement of $4.1 million and $8.9 million in stock-based compensation expenses, compared to $6.9 million in stock-based compensation expenses in fiscal year 2008.  Excluding the above-mentioned charges and related tax adjustments, non-GAAP gross margin was 64.2 percent and non-GAAP net income for fiscal year 2009 was $1.2 million, or $0.03 per diluted share, compared to non-GAAP gross margin of 63.6 percent and net income of $9.3 million, or $0.21 per diluted share, in fiscal year 2008.  As of June 30, 2009, the company had $108 million in cash and cash equivalents and short-term investments.  ""Very few technology companies have been able to grow revenue during what is arguably the worst economy since the Great Depression. Our annual revenue growth of 5 percent clearly demonstrates ShoreTel's ability to sustain growth despite the weak economic environment,"" said John W. Combs, chief executive officer of ShoreTel. ""Other positive indicators in the fourth quarter included a substantial increase in order volume, our newly announced agreement with IBM, our ability to achieve the highest levels of customer satisfaction in ShoreTel's history while at the same time efficiently cutting cost out of our business, and most importantly, the expansion of our distribution channel with the addition of two new telecommunications carriers. With these new additions, ShoreTel products and services are now being sold by all of the top three U.S. wireline telecommunications providers.""  ""With so many identifiable opportunities right in front of us, now is the time to invest in our future. We are increasing our investments in sales personnel, branding, and channel development over the coming quarters in order to fully realize our sales growth potential in calendar 2010 and beyond,"" continued Combs.  Operational Highlights for Fiscal Year 2009  Extended Reach  The company added two new telecommunications carriers in the United States during its fourth quarter, significantly improving its access to enterprise businesses domestically. With these additions, all three of the top U.S. telecommunications carriers now carry ShoreTel products and services. Additionally, the company enhanced its overall distribution network with the addition of nearly 250 partners worldwide during its fiscal year.  In July, ShoreTel announced an agreement with IBM to integrate ShoreTel's Unified Communications system with the new Lotus Foundations Reach product offering. The result will be an out-of-the box solution that combines a full range of IT, email, office productivity and collaboration applications, such as Lotus Sametime, with ShoreTel's brilliantly simple UC solution. The combined solution is expected to be targeted globally at small to midsize businesses as well as branch offices of larger enterprises, where IT resources and skills are often limited.  Enhanced Technology  During the year, the company introduced two new versions of its UC software. With ShoreTel 8.1 and ShoreTel 9.0, the company added significant enhancements to its award-winning UC solution, including global support for the desktop client, expanded language support, enhanced personalization features and customizable call routing, as well as support for integration with Microsoft Office Communications Server (OCS) and IBM Lotus Sametime.  ShoreTel also augmented its ShoreTel Converged Conferencing solution with the introduction of ShoreTel Converged Conferencing 7.1, which allows users to quickly host audio and Web conferences, chat via IM, and share documents seamlessly using ShoreTel's UC desktop.  The company also introduced ShoreWare(R) Contact Center 5, the latest version of its contact center application suite designed to help organizations significantly improve customer service and sales workflows.  In addition to introducing new phones, including the ShorePhone(R) IP 230g and its first VPN phone, ShoreTel announced a new family of ShoreGear(R) Voice Switches that extends the company's unique single-image distributed architecture to voicemail and auto-attendant applications.  In May, the company showcased its interoperability with IBM Lotus Sametime and Microsoft OCS at Interop Las Vegas. ShoreTel's streamlined integration capabilities are based on open standards to provide enterprises with greater choice and flexibility in how they provide new UC capabilities to their users.  Market Share Growth  ShoreTel has grown its market share during its fiscal year, growing its Pure IP market share in the United States to approximately 7.5 percent, based upon data provided by Synergy Research. This achievement is significant considering that the worldwide Pure IP market declined 26 percent and the U.S. market declined 24 percent over the past 12 months. Additionally, ShoreTel has the No. 1 market share position worldwide for small and midsize businesses using UC desktop solutions, at 18 percent, according to Synergy Research.  Expanded Customer Base  The company added nearly 3,000 customers during the year, including AT&T Park, home of the San Francisco Giants, and the Verizon Center, home of the Washington Wizards and Washington Capitals. The company has now sold to nearly 11,000 customers worldwide and has granted user licenses to more than 1 million end users.",,,00550000000vRUNAA2,8/29/2006 23:14,00550000000vRURAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,9/29/2006 0:00,,,,,,,,,
0015000000ExygOAAR,0,,Motion Industries,Customer,000000000000000AAA,,,,,,,,,,,,,,,,,(205) 951-5001,,,,,,,,,,,,,00550000000vRURAA2,8/29/2006 23:14,00550000000vRURAA2,6/17/2014 16:55,00550000000vRURAA2,6/17/2014 16:55,,,,,,,,,,
0015000000ExygQAAR,0,,Spartan Staffing,Customer,0015000000OGKSKAA5,1000 N. Ashley Dr. Suite 600,Tampa,FL,33602,,,,,,,,,,,,,Work,,,www.spartanstaffing.com,,,,,,,"At Spartan Staffing, we are committed to your success in the workplace. If you're looking for a job, Spartan Staffing will find you work you'll enjoy, with companies that are suited to your skills and experience.  We take pride in offering rewarding job opportunities with top employers in each community we serve.  If you're an employer who wants to improve efficiency, increase productivity, or just keep your business running smoothly day-to-day, Spartan Staffing's flexible workforce can help. Our staff is focused on smart staffing solutions tailored to your company and your needs. Get to know Spartan Staffing. Bringing people and work together.",,,00550000000vRURAA2,8/29/2006 23:14,00550000000vRURAA2,6/17/2014 17:01,00550000000vRURAA2,6/17/2014 17:01,10/30/2008 0:00,,,,,,,,,
0015000000ExygRAAR,0,,BBS,Customer,0015000000MwpG2AAJ,PO Box 1222,Castroville,CA,95012,,,,,,,,,,,,,,,,,,,32000000,36,Private,,Ag Services company servicing growers in the Salinas Valley,,,00550000000vRURAA2,8/29/2006 23:14,00550000000vRURAA2,6/17/2014 16:33,00550000000vRURAA2,6/17/2014 16:33,12/16/2008 0:00,,,,,,,,,
0015000000ExygSAAR,0,,ThoughtWorks,Customer,000000000000000AAA,651 W. Washington,Chicago,IL,60661,,,,,,,,,,,,,(212) 618-1538,,,,,,9000,,,,,,,00550000000vRURAA2,8/29/2006 23:14,00550000000vRURAA2,6/17/2014 17:05,00550000000vRURAA2,6/17/2014 17:05,11/1/2006 0:00,,,,,,,,,
0015000000ExygTAAR,0,,Mercedes Benz USA,Prospect,000000000000000AAA,,,,,,,,,,,,,,,,,(201) 573-2498,,,,,,,,,,,,,00550000000vRURAA2,8/29/2006 23:14,00550000000vRURAA2,6/17/2014 16:54,00550000000vRURAA2,6/17/2014 16:54,,,,,,,,,,
0015000000ExygWAAR,0,,Pride Industries,Customer,000000000000000AAA,,,,,,,,,,,,,,,,,E-mail,,A,,,,,,,,,,,0055000000139EwAAI,8/29/2006 23:14,00550000000vRURAA2,6/17/2014 19:16,00550000000vRURAA2,6/17/2014 19:16,,,,,,,,,,
0015000000ExygXAAR,0,,Advanced Energy Industries,Customer,000000000000000AAA,6389 San Ignacio Ave.,San Jose,CA,95119,,,,,,,,,,,,,,,1,,,,,,,,,,,00550000000vRUNAA2,8/29/2006 23:14,00550000000vRURAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,1/21/2009 0:00,,,,,,,,,
0015000000ExygYAAR,0,,Corbin,Customer,000000000000000AAA,,,,,,,,,,,,,,,,,(831) 635-1017,,,,,,,,,,,,,00550000000vRURAA2,8/29/2006 23:14,00550000000vRURAA2,6/17/2014 16:37,00550000000vRURAA2,6/17/2014 16:37,,,,,,,,,,
0015000000ExygZAAR,0,,PDF Solutions,Customer,000000000000000AAA,333 West San Carlos,San Jose,CA,95110,,,,,,,,,,,,,(408) 938-6444,,,,,,9000,,,,,,,0055000000139EwAAI,8/29/2006 23:14,00550000000vRURAA2,6/17/2014 19:15,00550000000vRURAA2,6/17/2014 19:15,,,,,,,,,,
0015000000ExygdAAB,0,,Magma Design Automation (Synopsis),Customer,000000000000000AAA,5460 Bayfront Plaza,Santa Clara,CA,95054,,,,,,,,,,,,,(408) 565-7581,,,,,,9000,,,,,,,0055000000139EwAAI,8/29/2006 23:14,00550000000vRURAA2,6/17/2014 19:08,00550000000vRURAA2,6/17/2014 19:08,,,,,,,,,,
0015000000ExygfAAB,0,,Secure Computing (McAfee),Customer,000000000000000AAA,1855 Gateway Blvd. Suite 200,Concord,CA,94520,,,,,,,,,,,,,(925) 288-4106,,A,,,,9000,,,,,,,00550000000vRURAA2,8/29/2006 23:14,00550000000vRURAA2,6/17/2014 16:59,00550000000vRURAA2,6/17/2014 16:59,,,,,,,,,,
0015000000ExyggAAB,0,,Kaiser,Customer,000000000000000AAA,,,,,,,,,,,,,,,,,(510) 625-3405,,,,,,,,,,,,,0055000000139EwAAI,8/29/2006 23:14,00550000000vRURAA2,6/17/2014 19:02,00550000000vRURAA2,6/17/2014 19:02,,,,,,,,,,
0015000000ExygkAAB,0,,CLP Resources,Customer,0015000000OGKSKAA5,1015 A St.,Tacoma,WA,98402,,,,,1015 A St.,Tacoma,WA,98402,,,,,(775) 321-8000,,,,,,230000000,,Subsidiary,,Provides temporary skilled trades workers to the construction industry.,,,00550000000vRURAA2,8/29/2006 23:14,00550000000vRURAA2,6/17/2014 16:36,00550000000vRURAA2,6/17/2014 16:36,,,,,,,,,,
0015000000ExygmAAB,0,,Labor Ready,Customer,0015000000OGKSKAA5,1015 A. St.,Tacoma,WA,98402,,,,,,,,,,,,,,,,,,,1000000000,,Public,,,,,00550000000vRURAA2,8/29/2006 23:14,00550000000vRURAA2,6/17/2014 16:52,00550000000vRURAA2,4/27/2015 21:20,1/6/2009 0:00,,,,,,,,,
0015000000ExygwAAB,0,,LSI Logic (Avago),Customer,0015000000Uc4MwAAJ,,,,,,,,,,,,,,,,,(970) 206-5836,,A,,,,,,,,,,,0055000000139EwAAI,8/29/2006 23:14,00550000000vRURAA2,6/17/2014 19:06,00550000000vRURAA2,6/17/2014 19:06,,,,,,,,,,
0015000000ExygxAAB,0,,Claremont Insurance Services,Prospect,000000000000000AAA,1331 N. California Blvd. Suite 300,Walnut Creek,CA,94596,,,,,,,,,,,,,(925) 296-8805,,,,,,,,,,,,,00550000000vRURAA2,8/29/2006 23:14,00550000000vRURAA2,6/17/2014 16:35,00550000000vRURAA2,6/17/2014 16:35,,,,,,,,,,
0015000000EzR7WAAV,0,,Okos,,000000000000000AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00550000000vRUNAA2,9/11/2006 16:03,00550000000vRUqAAM,2/26/2019 21:53,00550000000vRUNAA2,4/3/2020 3:06,9/3/2020 0:00,,,,,,,,,
0015000000EzRPnAAN,0,,Serena,Prospect,000000000000000AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0055000000139EwAAI,9/11/2006 17:56,00550000000vRUqAAM,6/17/2014 19:20,00550000000vRURAA2,6/17/2014 19:20,,,,,,,,,,
0015000000EzRmXAAV,0,,Stanford University Alumni,Customer,000000000000000AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00550000000vRURAA2,9/11/2006 20:07,00550000000vRURAA2,7/2/2014 18:39,00550000000vRURAA2,7/16/2016 10:43,7/15/2016 0:00,,,,,,,,,
0015000000EzRmYAAV,0,,AMD,Customer,000000000000000AAA,1 AMD Place,Sunnyvale,CA,94088,,,,,,,,,,,,,(408) 749-4000,,,amd.com,,,6000000000,9900,Public,,,,,0055000000139EwAAI,9/11/2006 20:07,00550000000vRURAA2,6/17/2014 18:45,00550000000vRURAA2,6/17/2014 18:45,,,,,,,,,,
0015000000EzS1kAAF,0,,Marchon Eyewear (Vision Service Plan),Customer,0015000000QrR98AAF,,,,,,,,,,,,,,,,,,,A,,,,9000,,,,,,,0055000000139EwAAI,9/11/2006 20:07,00550000000vRURAA2,6/17/2014 19:09,00550000000vRURAA2,6/17/2014 19:09,,,,,,,,,,
0015000000FKB2MAAX,0,,Salesforce.com,Customer,000000000000000AAA,"The Landmark @ One Market, Suite 300",San Francisco,CA,94105,USA,,,,"The Landmark @ One Market, Suite 300",San Francisco,CA,94105,USA,,,,(415) 901-7000,(415) 901-7040,A,http://www.salesforce.com,,Technology,4000000000,12000,Public,,,Hot,,00550000000vRUNAA2,8/23/2006 22:00,00550000000vRURAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,11/14/2009 0:00,,,,,,,,,
0015000000FYjS9AAL,0,,Veraz Networks,Prospect,000000000000000AAA,926 Rock Ave.,San Jose,CA,95131,,,,,926 Rock Ave.,San Jose,CA,95131,,,,,(408) 750-9400,(408) 546-0081,,http://www.veraznetworks.com/,,Electronics,60000000,,Private,,,,,00550000000vRUNAA2,9/29/2006 15:52,00550000000vRURAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,11/13/2006 0:00,,,,,,,,,
0015000000FZxteAAD,0,,Hewlett-Packard,Customer,000000000000000AAA,,,,,,,,,,,,,,,,,(602) 273-8023,,Darleen Calton/Lisa Buridak,www.hp.com,,,,120000,Public,HQP,,,,00550000000vRURAA2,10/17/2006 5:07,00550000000vRUqAAM,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,5/28/2009 0:00,,,,,,,,,
0015000000FZxuVAAT,0,,Icuiti,Prospect,000000000000000AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00550000000vRUNAA2,10/17/2006 5:14,00550000000vRUqAAM,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,10/17/2006 0:00,,,,,,,,,
0015000000GSaHSAA1,0,,Miltenyi Biotec,Customer,000000000000000AAA,12740 Earhart Ave.,Auburn,CA,95602,,,,,12740 Earhart Ave.,Auburn,CA,95602,,,,,(530) 887-5395,,,www.MiltenyiBiotec.com,,Biotechnology,,,Subsidiary,,"Miltenyi Biotec, founded in 1989, has become a successful diversified biotechnology company. With subsidiaries and distributors around the world, the company has almost 1000 employees.  The product portfolio ? more than 700 products ? offers comprehensive solutions for basic, biomedical, and clinical research. Miltenyi Biotec develops, produces, and markets state-of-the-art products and services for cell separation, cell analysis, cell culture, molecular biology, and clinical research applications.  Miltenyi Biotec developed MACS® Technology, the gold standard method in magnetic cell separation. The ease and speed of the procedure combined with high purity and yield are only two of its many advantages. MACS Technology combines the use of MACS MicroBeads (nano-sized superparamagnetic particles coupled to specific antibodies), patented MACS Columns, and MACS Separators (strong permanent magnets). MACS Technology offers a multitude of applications: from small-scale to large-scale cell purifications, from cell to biomolecule separations, from lab bench to clinical research applications ? for example with the CliniMACS® Cell Selection System.  The MACSmolecular Business Unit develops, markets, and sells innovative products for molecular biology research and provides bioinformatics and gene expression profiling services, as well as the generation of transgenic disease models. The TheraSorb? product division offers unique medical instruments, adsorbers, and tubing sets for therapeutic apheresis. The Miltenyi Biotec Cellular Products Division provides the medical community and biotech industry with a variety of clinical-grade cellular products and services, including the manufacture of adult stem cells under cGMP conditions. The Miltenyi Bioprocess division provides cGMP production facilities for biopharmaceuticals and related products and services.  Our multidisciplinary R&D departments are constantly developing novel reagents and instruments for use in immunology, cell and molecular biology, bioinformatics, and stem cell technologies ? researchers working for researchers.",,,00550000000vRUNAA2,12/1/2006 22:30,00550000000vRURAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,10/10/2013 0:00,,,,,,,,,
0015000000GSnx2AAD,0,,Cisco Systems,Customer,000000000000000AAA,,,,,,,,,,,,,,,,,,,A,www.cisco.com,,,,,,,,,,00550000000vRUNAA2,12/4/2006 22:07,00550000000vRUqAAM,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,1/2/2007 0:00,,,,,,,,,
0015000000GTAFNAA5,0,,Cadence Design Systems,Customer,000000000000000AAA,2655 Seely Ave,San Jose,CA,95134,,,,,,,,,,,,,,,A,www.cadence.com,,Technology,,,,,,,,0055000000139EwAAI,12/7/2006 16:22,00550000000vRUqAAM,6/17/2014 18:51,00550000000vRURAA2,6/17/2014 18:51,,,,,,,,,,
